id_venta,fecha,unidades,importe,canal,ciudad_x,cod_postal,municipio_id,id_hash,ciudad_y,cp_trunc,decada_nacimiento
671,2025-02-09,5,249.73,app,Valencia,46021,460,13671077b66a29874a2578b5240319092ef2a1043228e433e9b006b5e53e7513,Valencia,460,1990s
672,2025-01-28,6,268.34,app,Bilbao,48001,480,bb668ca95563216088b98a62557fa1e26802563f3919ac78ae30533bb9ed422c,Bilbao,480,1980s
673,2025-02-18,9,285.26,app,Málaga,29004,290,d6e5a20b30f87216b2c758f5e7a23c437dbc3dfa1ccb177c474de152bb0ef731,Málaga,290,1980s
674,2025-01-04,1,60.73,tienda,Madrid,28003,280,8f1f64db81c40ea10e1e9080c9ae60a7acb8925968c431ee16784dea9841c66f,Madrid,280,2000s
675,2025-01-03,3,143.72,app,Madrid,28003,280,e3d6c4d4599e00882384ca981ee287ed961fa5f3828e2adb5e9ea890ab0d0525,Madrid,280,1980s
676,2025-01-28,8,39.23,tienda,Valencia,46002,460,6af1f692e9496c6d0b668316eccb93276ae6b6774fa728aac31ff40a38318760,Valencia,460,1960s
677,2025-01-23,9,296.7,web,Zaragoza,50007,500,dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,Zaragoza,500,1990s
678,2025-02-01,3,38.18,tienda,Sevilla,41001,410,0a2d643bfd24a028cd236e76575d828424ccffbfa47392bd09d8ca9dc85e2f8d,Sevilla,410,1980s
679,2025-01-06,5,65.1,tienda,Madrid,28003,280,3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,Madrid,280,1970s
680,2025-02-17,5,155.08,app,Bilbao,48002,480,bdd2d3af3a5a1213497d4f1f7bfcda898274fe9cb5401bbc0190885664708fc2,Bilbao,480,1960s
681,2025-01-14,1,177.15,app,Sevilla,41001,410,983bd614bb5afece5ab3b6023f71147cd7b6bc2314f9d27af7422541c6558389,Sevilla,410,1960s
682,2025-01-12,2,127.84,tienda,Madrid,28001,280,7cb676d57114874e00c536916e6dcad2a5d3cb8c9a5abc06335df359cd9a6ef9,Madrid,280,2000s
683,2025-02-13,6,32.82,tienda,Murcia,30001,300,51e8ea280b44e16934d4d611901f3d3afc41789840acdff81942c2f65009cd52,Murcia,300,1970s
684,2025-02-13,2,294.49,web,Madrid,28002,280,0a5b046d07f6f971b7776de682f57c5b9cdc8fa060db7ef59de82e721c8098f4,Madrid,280,1980s
685,2025-02-07,2,279.1,web,Zaragoza,50007,500,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,Zaragoza,500,1980s
686,2025-01-02,8,28.91,web,Madrid,28012,280,98a3ab7c340e8a033e7b37b6ef9428751581760af67bbab2b9e05d4964a8874a,Madrid,280,1970s
687,2025-02-08,6,199.11,tienda,Murcia,30001,300,d6a4031733610bb080d0bfa794fcc9dbdcff74834aeaab7c6b927e21e9754037,Murcia,300,1970s
688,2025-01-21,10,284.49,tienda,Bilbao,48002,480,835d5e8314340ab852a2f979ab4cd53e994dbe38366afb6eed84fe4957b980c8,Bilbao,480,1960s
689,2025-02-25,5,19.36,web,Valencia,46023,460,0fd42b3f73c448b34940b339f87d07adf116b05c0227aad72e8f0ee90533e699,Valencia,460,1990s
690,2025-02-17,10,25.86,web,Murcia,30002,300,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,Murcia,300,1980s
691,2025-01-26,4,80.27,web,Madrid,28012,280,98010bd9270f9b100b6214a21754fd33bdc8d41b2bc9f9dd16ff54d3c34ffd71,Madrid,280,1980s
692,2025-01-02,3,256.44,web,Zaragoza,50002,500,25fc0e7096fc653718202dc30b0c580b8ab87eac11a700cba03a7c021bc35b0c,Zaragoza,500,1980s
693,2025-01-19,3,195.91,tienda,Zaragoza,50001,500,968076be2e38cf897d4d6cea3faca9c037e1a4e3b4b7744fb2533e07751bd30a,Zaragoza,500,1960s
694,2025-02-01,5,241.32,app,Valencia,46023,460,620c9c332101a5bae955c66ae72268fbcd3972766179522c8deede6a249addb7,Valencia,460,1980s
695,2025-01-23,6,201.33,app,Bilbao,48003,480,a21855da08cb102d1d217c53dc5824a3a795c1c1a44e971bf01ab9da3a2acbbf,Bilbao,480,1990s
696,2025-02-01,7,136.41,web,Valencia,46023,460,454f63ac30c8322997ef025edff6abd23e0dbe7b8a3d5126a894e4a168c1b59b,Valencia,460,2000s
697,2025-02-06,2,182.1,web,Murcia,30001,300,d6a4031733610bb080d0bfa794fcc9dbdcff74834aeaab7c6b927e21e9754037,Murcia,300,1970s
698,2025-02-09,7,59.97,tienda,Bilbao,48003,480,7045d16ae7f043ec25774a0a85d6f479e5bb019e9c5a1584bc76736d116b8f33,Bilbao,480,1980s
699,2025-02-02,8,105.81,app,Bilbao,48003,480,6f4b6612125fb3a0daecd2799dfd6c9c299424fd920f9b308110a2c1fbd8f443,Bilbao,480,1960s
700,2025-02-11,3,207.44,web,Murcia,30002,300,28dae7c8bde2f3ca608f86d0e16a214dee74c74bee011cdfdd46bc04b655bc14,Murcia,300,1990s
701,2025-02-10,2,195.93,web,Murcia,30002,300,d8d1790737d57ac4fe91a2c0a28087c0a97c81f5dc6b19d5e4aec20c08bb95ae,Murcia,300,1980s
702,2025-01-28,8,28.36,web,Valencia,46002,460,6af1f692e9496c6d0b668316eccb93276ae6b6774fa728aac31ff40a38318760,Valencia,460,1960s
703,2025-01-09,5,206.87,tienda,Bilbao,48001,480,a88a7902cb4ef697ba0b6759c50e8c10297ff58f942243de19b984841bfe1f73,Bilbao,480,1960s
704,2025-01-28,1,92.17,app,Málaga,29010,290,8b496bf96bbcc9e5ac11c068b6cfb00c32f9d163bb8a3d5af107217499de997a,Málaga,290,1990s
705,2025-02-28,2,18.3,app,Valencia,46023,460,d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103,Valencia,460,1980s
706,2025-01-27,10,32.87,web,Bilbao,48002,480,5966abd0cbfc86f98a186531b2b4ee5f6e910120ce13222f98207203dfc9a9a2,Bilbao,480,1960s
707,2025-01-17,9,177.74,tienda,Murcia,30007,300,bfa7634640c53da7cb5e9c39031128c4e583399f936896f27f999f1d58d7b37e,Murcia,300,1990s
708,2025-02-17,3,200.17,tienda,Sevilla,41002,410,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c,Sevilla,410,1990s
709,2025-01-03,5,29.57,web,Zaragoza,50002,500,c17edaae86e4016a583e098582f6dbf3eccade8ef83747df9ba617ded9d31309,Zaragoza,500,1970s
710,2025-02-18,10,202.73,web,Murcia,30007,300,c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426,Murcia,300,1960s
711,2025-02-28,3,262.05,tienda,Valladolid,47010,470,dac53c17c250fd4d4d81eaf6d88435676dac1f3f3896441e277af839bf50ed8a,Valladolid,470,1960s
712,2025-01-06,10,225.37,web,Valladolid,47010,470,ad48ff99415b2f007dc35b7eb553fd1eb35ebfa2f2f308acd9488eeb86f71fa8,Valladolid,470,1990s
713,2025-01-28,1,162.64,web,Bilbao,48003,480,02d20bbd7e394ad5999a4cebabac9619732c343a4cac99470c03e23ba2bdc2bc,Bilbao,480,1960s
714,2025-01-01,8,55.66,web,Valencia,46023,460,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,Valencia,460,2000s
715,2025-02-25,10,199.03,app,Madrid,28003,280,8df66f64b57424391d363fd6b811fed3c430c77597da265025728bd637bad804,Madrid,280,2000s
716,2025-01-20,10,187.46,web,Valencia,46021,460,1e472b39b105d349bcd069c4a711b44a2fffb8e274714bb07ecfff69a9a7f67b,Valencia,460,1980s
717,2025-02-21,3,94.28,tienda,Bilbao,48003,480,4621c1d55fa4e86ce0dae4288302641baac86dd53f76227c892df9d300682d41,Bilbao,480,1960s
718,2025-01-13,1,38.01,app,Valladolid,47010,470,2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,Valladolid,470,1990s
719,2025-02-24,8,12.91,app,Zaragoza,50001,500,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,Zaragoza,500,1960s
720,2025-02-11,9,76.33,tienda,Zaragoza,50001,500,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,Zaragoza,500,1980s
721,2025-01-20,3,232.07,web,Sevilla,41002,410,811786ad1ae74adfdd20dd0372abaaebc6246e343aebd01da0bfc4c02bf0106c,Sevilla,410,1970s
722,2025-01-02,3,39.36,app,Valencia,46021,460,16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Valencia,460,1970s
723,2025-02-01,8,144.09,app,Zaragoza,50001,500,9d693eeee1d1899cbc50b6d45df953d3835acf28ee869879b45565fccc814765,Zaragoza,500,1960s
724,2025-01-13,7,91.98,tienda,Málaga,29002,290,0f8ef3377b30fc47f96b48247f463a726a802f62f3faa03d56403751d2f66c67,Málaga,290,1980s
725,2025-01-01,7,35.29,web,Zaragoza,50002,500,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,Zaragoza,500,1960s
726,2025-02-17,9,175.71,web,Valencia,46001,460,9512d95d00d61bdec03d2b99d6ecc455ee5644ae52d10e7c4a61c93062dc97a3,Valencia,460,2000s
727,2025-02-01,9,122.91,app,Zaragoza,50002,500,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767,Zaragoza,500,1990s
728,2025-01-15,9,215.72,tienda,Valencia,46021,460,1e472b39b105d349bcd069c4a711b44a2fffb8e274714bb07ecfff69a9a7f67b,Valencia,460,1980s
729,2025-02-06,2,98.18,web,Valencia,46021,460,16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Valencia,460,1970s
730,2025-02-26,8,144.63,app,Bilbao,48002,480,802b906a18591ead8a6dd809b262ace4c65c16e89764c40ae326cfcff811e10c,Bilbao,480,1960s
731,2025-01-29,1,210.77,tienda,Zaragoza,50002,500,01d54579da446ae1e75cda808cd188438834fa6249b151269db0f9123c9ddc61,Zaragoza,500,1970s
732,2025-02-16,6,61.7,web,Málaga,29001,290,ec2e990b934dde55cb87300629cedfc21b15cd28bbcf77d8bbdc55359d7689da,Málaga,290,1970s
733,2025-02-02,6,69.81,app,Valladolid,47002,470,3038bfb575bee6a0e61945eff8784835bb2c720634e42734678c083994b7f018,Valladolid,470,1960s
734,2025-01-09,7,265.54,web,Valencia,46002,460,6af1f692e9496c6d0b668316eccb93276ae6b6774fa728aac31ff40a38318760,Valencia,460,1960s
735,2025-02-20,3,144.34,app,Valladolid,47002,470,61a229bae1e90331edd986b6bbbe617f7035de88a5bf7c018c3add6c762a6e8d,Valladolid,470,2000s
736,2025-01-19,2,208.76,app,Málaga,29010,290,3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a1d5ec9929e6a5df4763ddc2d,Málaga,290,1990s
737,2025-01-09,3,56.12,app,Zaragoza,50002,500,766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,Zaragoza,500,1980s
738,2025-01-07,8,239.08,web,Málaga,29004,290,d6e5a20b30f87216b2c758f5e7a23c437dbc3dfa1ccb177c474de152bb0ef731,Málaga,290,1980s
739,2025-01-14,1,169.27,web,Valencia,46002,460,89aa1e580023722db67646e8149eb246c748e180e34a1cf679ab0b41a416d904,Valencia,460,1960s
740,2025-01-23,3,204.69,app,Bilbao,48002,480,5d389f5e2e34c6b0bad96581c22cee0be36dcf627cd73af4d4cccacd9ef40cc3,Bilbao,480,1980s
741,2025-02-21,7,23.78,tienda,Bilbao,48001,480,4523540f1504cd17100c4835e85b7eefd49911580f8efff0599a8f283be6b9e3,Bilbao,480,1970s
742,2025-01-08,8,170.78,web,Bilbao,48001,480,2ac878b0e2180616993b4b6aa71e61166fdc86c28d47e359d0ee537eb11d46d3,Bilbao,480,1980s
743,2025-02-20,1,109.8,app,Valladolid,47010,470,dac53c17c250fd4d4d81eaf6d88435676dac1f3f3896441e277af839bf50ed8a,Valladolid,470,1960s
744,2025-02-27,9,49.6,app,Murcia,30007,300,d80eae6e96d148b3b2abbbc6760077b66c4ea071f847dab573d507a32c4d99a5,Murcia,300,1970s
745,2025-02-15,8,19.87,web,Bilbao,48003,480,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,Bilbao,480,1990s
746,2025-01-07,10,235.59,tienda,Sevilla,41010,410,c837649cce43f2729138e72cc315207057ac82599a59be72765a477f22d14a54,Sevilla,410,1980s
747,2025-01-03,3,154.66,app,Murcia,30001,300,23c657f2efda7731a3c1990b25f318fa2eb1332208f97ab9cc2a7eac70ab5a76,Murcia,300,1980s
748,2025-02-25,6,65.59,tienda,Valencia,46023,460,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,Valencia,460,2000s
749,2025-02-15,9,135.25,web,Madrid,28011,280,9ae2bdd7beedc2e766c6b76585530e16925115707dc7a06ab5ee4aa2776b2c7b,Madrid,280,1980s
750,2025-01-10,6,195.89,tienda,Madrid,28012,280,031b4af5197ec30a926f48cf40e11a7dbc470048a21e4003b7a3c07c5dab1baa,Madrid,280,1980s
751,2025-02-24,7,64.56,tienda,Madrid,28002,280,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,Madrid,280,2000s
752,2025-02-23,6,243.7,web,Madrid,28001,280,65a699905c02619370bcf9207f5a477c3d67130ca71ec6f750e07fe8d510b084,Madrid,280,1990s
753,2025-01-11,6,30.14,app,Zaragoza,50002,500,7c252ab334fb8fd88e8242c4972c21db9c7ce0b47c9acc4ebfe40c14614cb734,Zaragoza,500,1990s
754,2025-01-24,4,190.68,tienda,Sevilla,41001,410,d48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48538d697cb33b6ada3f1e85db,Sevilla,410,1980s
755,2025-01-27,3,237.23,web,Bilbao,48002,480,1c6c0bb2c7ecdc3be8e134f79b9de45155258c1f554ae7542dce48f5cc8d63f0,Bilbao,480,1990s
756,2025-02-28,8,125.75,app,Valencia,46001,460,fa2b7af0a811b9acde602aacb78e3638e8506dfead5fe6c3425b10b526f94bdd,Valencia,460,1970s
757,2025-01-02,1,135.56,app,Bilbao,48001,480,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Bilbao,480,1980s
758,2025-01-05,6,30.01,web,Sevilla,41010,410,768b84ef05f655d57fe22d488451f075365f6cd18a13073466aa826cc0ebdbfb,Sevilla,410,1960s
759,2025-01-28,1,23.13,app,Madrid,28002,280,b4944c6ff08dc6f43da2e9c824669b7d927dd1fa976fadc7b456881f51bf5ccc,Madrid,280,1980s
760,2025-02-27,9,174.49,web,Bilbao,48001,480,349c41201b62db851192665c504b350ff98c6b45fb62a8a2161f78b6534d8de9,Bilbao,480,1970s
761,2025-01-26,9,266.31,web,Madrid,28002,280,d86580a57f7bf542e85202283cb845953c9d28f80a8e651db08b2fc0b2d6a731,Madrid,280,1960s
762,2025-02-28,5,106.53,app,Bilbao,48001,480,bb668ca95563216088b98a62557fa1e26802563f3919ac78ae30533bb9ed422c,Bilbao,480,1980s
763,2025-02-14,4,124.16,app,Madrid,28003,280,f74efabef12ea619e30b79bddef89cffa9dda494761681ca862cff2871a85980,Madrid,280,1960s
764,2025-02-14,7,106.85,tienda,Zaragoza,50007,500,dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,Zaragoza,500,1990s
765,2025-01-06,6,15.91,web,Málaga,29004,290,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,Málaga,290,2000s
766,2025-02-03,5,297.62,tienda,Zaragoza,50001,500,108c995b953c8a35561103e2014cf828eb654a99e310f87fab94c2f4b7d2a04f,Zaragoza,500,1960s
767,2025-02-02,9,167.78,web,Madrid,28012,280,98010bd9270f9b100b6214a21754fd33bdc8d41b2bc9f9dd16ff54d3c34ffd71,Madrid,280,1980s
768,2025-01-02,9,13.23,app,Valladolid,47001,470,a46e37632fa6ca51a13fe39a567b3c23b28c2f47d8af6be9bd63e030e214ba38,Valladolid,470,1970s
769,2025-01-16,5,250.51,app,Zaragoza,50001,500,d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440,Zaragoza,500,1990s
770,2025-02-02,1,37.58,web,Valencia,46021,460,16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Valencia,460,1970s
771,2025-02-10,2,154.71,tienda,Zaragoza,50001,500,d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440,Zaragoza,500,1990s
772,2025-01-29,1,92.9,web,Valladolid,47010,470,a68b412c4282555f15546cf6e1fc42893b7e07f271557ceb021821098dd66c1b,Valladolid,470,1980s
773,2025-01-16,10,242.59,app,Valladolid,47010,470,41e521adf8ae7a0f419ee06e1d9fb794162369237b46f64bf5b2b9969b0bcd2e,Valladolid,470,1960s
774,2025-02-24,6,180.69,web,Madrid,28011,280,718127812c05853f0bec61582a4a3840b1c844fe11fe1a004b5b7eb8b8b59846,Madrid,280,1980s
775,2025-02-12,10,236.51,app,Madrid,28002,280,0a5b046d07f6f971b7776de682f57c5b9cdc8fa060db7ef59de82e721c8098f4,Madrid,280,1980s
776,2025-02-15,4,116.41,tienda,Bilbao,48003,480,8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede,Bilbao,480,1990s
777,2025-02-03,6,176.8,web,Sevilla,41001,410,80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,Sevilla,410,1960s
778,2025-01-10,7,214.93,tienda,Madrid,28012,280,031b4af5197ec30a926f48cf40e11a7dbc470048a21e4003b7a3c07c5dab1baa,Madrid,280,1980s
779,2025-01-04,3,130.34,web,Madrid,28012,280,98010bd9270f9b100b6214a21754fd33bdc8d41b2bc9f9dd16ff54d3c34ffd71,Madrid,280,1980s
780,2025-01-29,9,28.03,web,Bilbao,48003,480,9bdb2af6799204a299c603994b8e400e4b1fd625efdb74066cc869fee42c9df3,Bilbao,480,1980s
781,2025-02-03,5,234.75,app,Sevilla,41005,410,d7cdaa5ca0582076c8e772cce739e32c5077cfd24f2ea33f04bb754594989a56,Sevilla,410,1980s
782,2025-02-10,8,129.91,app,Murcia,30001,300,51e8ea280b44e16934d4d611901f3d3afc41789840acdff81942c2f65009cd52,Murcia,300,1970s
783,2025-02-16,3,292.12,tienda,Murcia,30002,300,c75d3f1f5bcd6914d0331ce5ec17c0db8f2070a2d4285f8e3ff11c6ca19168ff,Murcia,300,1990s
784,2025-01-09,8,148.01,tienda,Zaragoza,50002,500,7c252ab334fb8fd88e8242c4972c21db9c7ce0b47c9acc4ebfe40c14614cb734,Zaragoza,500,1990s
785,2025-02-25,4,161.1,web,Valencia,46001,460,4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847,Valencia,460,1990s
786,2025-01-03,9,225.22,web,Madrid,28002,280,72440a20f54075ac43f51a2cf0dbb2a14366b38a5c01b110ae174abc1cb44238,Madrid,280,1970s
787,2025-02-08,2,256.43,tienda,Valencia,46023,460,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,Valencia,460,2000s
788,2025-02-06,9,90.43,tienda,Valladolid,47001,470,2397346b45823e070f6fc72ac94c0a999d234c472479f0e26b30cdf5942db854,Valladolid,470,1990s
789,2025-01-24,6,94.95,web,Valencia,46023,460,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,Valencia,460,2000s
790,2025-02-01,3,13.25,tienda,Bilbao,48001,480,8e612bd1f5d132a339575b8dafb7842c64614e56bcf3d5ab65a0bc4b34329407,Bilbao,480,1980s
791,2025-01-04,5,281.36,web,Zaragoza,50001,500,0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678,Zaragoza,500,1960s
792,2025-01-12,8,246.64,tienda,Murcia,30007,300,f6e0a1e2ac41945a9aa7ff8a8aaa0cebc12a3bcc981a929ad5cf810a090e11ae,Murcia,300,1990s
793,2025-02-05,1,107.85,web,Madrid,28002,280,da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,Madrid,280,2000s
794,2025-02-06,8,96.36,web,Valencia,46002,460,396f804443825586c1283a27fdcadf74abb82008bcd9b260a30912a26563f27d,Valencia,460,1980s
795,2025-01-31,10,251.17,tienda,Bilbao,48003,480,7559ca4a957c8c82ba04781cd66a68d6022229fca0e8e88d8e487c96ee4446d0,Bilbao,480,1990s
796,2025-02-02,8,192.76,app,Valladolid,47001,470,7f2253d7e228b22a08bda1f09c516f6fead81df6536eb02fa991a34bb38d9be8,Valladolid,470,1970s
797,2025-01-10,6,260.57,tienda,Valencia,46001,460,a0eaec5a55dc2f5b2ba523018adc485ff620b9d83509b9f37186a7716e438d21,Valencia,460,2000s
798,2025-01-25,7,73.68,web,Madrid,28002,280,d29d53701d3c859e29e1b90028eec1ca8e2f29439198b6e036c60951fb458aa1,Madrid,280,2000s
799,2025-01-03,8,287.63,app,Sevilla,41005,410,27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5,Sevilla,410,1990s
800,2025-02-11,3,31.12,app,Valladolid,47010,470,d6f0c71ef0c88e45e4b3a2118fcb83b0def392d759c901e9d755d0e879028727,Valladolid,470,1970s
801,2025-02-06,5,190.88,app,Sevilla,41002,410,3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,Sevilla,410,1980s
802,2025-02-11,4,170.01,app,Valladolid,47010,470,a68b412c4282555f15546cf6e1fc42893b7e07f271557ceb021821098dd66c1b,Valladolid,470,1980s
803,2025-02-06,10,228.5,app,Zaragoza,50002,500,ee62de25ccc2b55d3a0495244b246fb97055b6f1c2697d837b8e94976c03756f,Zaragoza,500,1970s
804,2025-02-18,1,145.37,tienda,Zaragoza,50001,500,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,Zaragoza,500,1960s
805,2025-01-12,5,288.9,tienda,Madrid,28003,280,303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022,Madrid,280,1970s
806,2025-02-23,10,213.16,web,Madrid,28001,280,65a699905c02619370bcf9207f5a477c3d67130ca71ec6f750e07fe8d510b084,Madrid,280,1990s
807,2025-02-21,6,162.4,web,Murcia,30002,300,71ee45a3c0db9a9865f7313dd3372cf60dca6479d46261f3542eb9346e4a04d6,Murcia,300,2000s
808,2025-02-01,1,259.28,web,Zaragoza,50001,500,c2356069e9d1e79ca924378153cfbbfb4d4416b1f99d41a2940bfdb66c5319db,Zaragoza,500,1960s
809,2025-01-12,9,127.41,web,Valencia,46021,460,84a5092e4a5b6fe968fd523fb2fc917dbffae44105f82b6b94c8ed5b9a800223,Valencia,460,1980s
810,2025-01-17,2,31.85,app,Valencia,46023,460,b4bbe448fde336bb6a7d7d765f36d3327c772b845e7b54c8282aa08c9775ddd7,Valencia,460,1980s
811,2025-01-19,5,47.49,tienda,Bilbao,48002,480,bdd2d3af3a5a1213497d4f1f7bfcda898274fe9cb5401bbc0190885664708fc2,Bilbao,480,1960s
812,2025-01-20,3,285.89,tienda,Madrid,28012,280,98a3ab7c340e8a033e7b37b6ef9428751581760af67bbab2b9e05d4964a8874a,Madrid,280,1970s
813,2025-01-12,1,13.02,web,Valencia,46023,460,73d3f1ba062585bce51f77d70a26be88c44b55d70f81b8bd7e2ded030ca4454a,Valencia,460,1990s
814,2025-01-07,7,99.41,web,Valencia,46023,460,27badc983df1780b60c2b3fa9d3a19a00e46aac798451f0febdca52920faaddf,Valencia,460,1990s
815,2025-01-25,2,282.77,tienda,Zaragoza,50001,500,d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440,Zaragoza,500,1990s
816,2025-01-16,10,226.88,tienda,Málaga,29001,290,5ef6fdf32513aa7cd11f72beccf132b9224d33f271471fff402742887a171edf,Málaga,290,1990s
817,2025-02-02,7,226.96,tienda,Murcia,30007,300,e7866fdc6672f827c76f6124ca3eeaff44aff8b7caf4ee1469b2ab887e7e7875,Murcia,300,1990s
818,2025-01-04,9,98.91,web,Murcia,30001,300,d6a4031733610bb080d0bfa794fcc9dbdcff74834aeaab7c6b927e21e9754037,Murcia,300,1970s
819,2025-01-31,4,13.53,tienda,Valladolid,47002,470,86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef,Valladolid,470,2000s
820,2025-02-05,2,289.23,tienda,Murcia,30001,300,d6a4031733610bb080d0bfa794fcc9dbdcff74834aeaab7c6b927e21e9754037,Murcia,300,1970s
821,2025-02-11,5,236.64,app,Sevilla,41005,410,a0d177b4967a6d99f4ff117defe1c0d23d4e78ca4630febcb948ee9e4520eff3,Sevilla,410,1990s
822,2025-01-29,9,29.75,tienda,Murcia,30001,300,83f814f7a92e365cbd79f9addceed185761a8d38a06a2d4350bb1fe4b7632b34,Murcia,300,1960s
823,2025-01-24,3,164.43,tienda,Bilbao,48003,480,96061e92f58e4bdcdee73df36183fe3ac64747c81c26f6c83aada8d2aabb1864,Bilbao,480,2000s
824,2025-01-28,9,288.6,web,Valencia,46021,460,c76b405781134be1dab7fe45adfb8c32104805a01de7b863e1004b66d56edf9f,Valencia,460,1970s
825,2025-01-01,10,244.73,web,Valladolid,47002,470,785f3ec7eb32f30b90cd0fcf3657d388b5ff4297f2f9716ff66e9b69c05ddd09,Valladolid,470,1980s
826,2025-01-01,8,22.75,web,Murcia,30002,300,434c9b5ae514646bbd91b50032ca579efec8f22bf0b4aac12e65997c418e0dd6,Murcia,300,1970s
827,2025-02-23,6,205.6,app,Zaragoza,50002,500,6566230e3a3ce3774c1bbc7c18b590ae0f457bbcd511e90e3e7dca2a02e7addc,Zaragoza,500,1970s
828,2025-02-07,5,253.0,tienda,Valencia,46023,460,0fd42b3f73c448b34940b339f87d07adf116b05c0227aad72e8f0ee90533e699,Valencia,460,1990s
829,2025-02-17,2,162.56,web,Murcia,30002,300,bbb965ab0c80d6538cf2184babad2a564a010376712012bd07b0af92dcd3097d,Murcia,300,1970s
830,2025-01-26,3,211.04,app,Zaragoza,50002,500,25fc0e7096fc653718202dc30b0c580b8ab87eac11a700cba03a7c021bc35b0c,Zaragoza,500,1980s
831,2025-01-18,4,264.09,app,Sevilla,41005,410,a0d177b4967a6d99f4ff117defe1c0d23d4e78ca4630febcb948ee9e4520eff3,Sevilla,410,1990s
832,2025-02-21,6,98.9,app,Zaragoza,50002,500,7c252ab334fb8fd88e8242c4972c21db9c7ce0b47c9acc4ebfe40c14614cb734,Zaragoza,500,1990s
833,2025-02-18,5,213.79,tienda,Bilbao,48002,480,5d389f5e2e34c6b0bad96581c22cee0be36dcf627cd73af4d4cccacd9ef40cc3,Bilbao,480,1980s
834,2025-01-22,10,67.13,web,Valencia,46002,460,bc52dd634277c4a34a2d6210994a9a5e2ab6d33bb4a3a8963410e00ca6c15a02,Valencia,460,1980s
835,2025-02-28,1,209.09,app,Valencia,46001,460,19581e27de7ced00ff1ce50b2047e7a567c76b1cbaebabe5ef03f7c3017bb5b7,Valencia,460,1980s
836,2025-01-01,3,270.93,web,Sevilla,41001,410,82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4,Sevilla,410,1990s
837,2025-02-27,8,210.46,web,Sevilla,41005,410,a0d177b4967a6d99f4ff117defe1c0d23d4e78ca4630febcb948ee9e4520eff3,Sevilla,410,1990s
838,2025-01-06,2,237.26,app,Valencia,46021,460,c76b405781134be1dab7fe45adfb8c32104805a01de7b863e1004b66d56edf9f,Valencia,460,1970s
