id,nombre,altura,peso,experiencia_base,es_predeterminado,tipos,habilidades,hp,ataque,defensa,ataque_especial,defensa_especial,velocidad,stat_total,url_sprite,url_imagen_oficial,proporcion_peso_altura,stats_equilibrados,es_dual_tipo,cantidad_habilidades,generacion
82,Magneton,1.0,60.0,163.0,True,"Electric,Steel","Magnet-pull,Sturdy,Analytic",50,60,95,120,70,70,465,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/82.png,54.54545454545454,68.33333333333333,1,3,Gen I
83,Farfetchd,0.8,15.0,132.0,True,"Normal,Flying","Keen-eye,Inner-focus,Defiant",52,90,55,58,62,60,377,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/83.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/83.png,16.666666666666668,65.66666666666667,1,3,Gen I
84,Doduo,1.4,39.2,62.0,True,"Normal,Flying","Run-away,Early-bird,Tangled-feet",35,85,45,35,35,75,310,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/84.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/84.png,26.133333333333336,55.0,1,3,Gen I
85,Dodrio,1.8,85.2,165.0,True,"Normal,Flying","Run-away,Early-bird,Tangled-feet",60,110,70,60,60,110,470,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/85.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/85.png,44.84210526315789,80.0,1,3,Gen I
86,Seel,1.1,90.0,65.0,True,Water,"Thick-fat,Hydration,Ice-body",65,45,55,45,70,45,325,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/86.png,74.99999999999999,55.0,0,3,Gen I
87,Dewgong,1.7,120.0,166.0,True,"Water,Ice","Thick-fat,Hydration,Ice-body",90,70,80,70,95,70,475,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/87.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/87.png,66.66666666666667,80.0,1,3,Gen I
88,Grimer,0.9,30.0,65.0,True,Poison,"Stench,Sticky-hold,Poison-touch",80,80,50,40,50,25,325,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/88.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/88.png,30.0,70.0,0,3,Gen I
89,Muk,1.2,30.0,175.0,True,Poison,"Stench,Sticky-hold,Poison-touch",105,105,75,65,100,50,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/89.png,23.076923076923077,95.0,0,3,Gen I
90,Shellder,0.3,4.0,61.0,True,Water,"Shell-armor,Skill-link,Overcoat",30,65,100,45,25,40,305,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/90.png,10.0,65.0,0,3,Gen I
91,Cloyster,1.5,132.5,184.0,True,"Water,Ice","Shell-armor,Skill-link,Overcoat",50,95,180,85,45,70,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/91.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/91.png,82.8125,108.33333333333333,1,3,Gen I
92,Gastly,1.3,0.1,62.0,True,"Ghost,Poison",Levitate,30,35,30,100,35,80,310,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/92.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/92.png,0.07142857142857142,31.666666666666668,1,1,Gen I
93,Haunter,1.6,0.1,142.0,True,"Ghost,Poison",Levitate,45,50,45,115,55,95,405,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/93.png,0.058823529411764705,46.666666666666664,1,1,Gen I
94,Gengar,1.5,40.5,225.0,True,"Ghost,Poison",Cursed-body,60,65,60,130,75,110,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/94.png,25.3125,61.666666666666664,1,1,Gen I
95,Onix,8.8,210.0,77.0,True,"Rock,Ground","Rock-head,Sturdy,Weak-armor",35,45,160,30,45,70,385,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/95.png,23.595505617977526,80.0,1,3,Gen I
96,Drowzee,1.0,32.4,66.0,True,Psychic,"Insomnia,Forewarn,Inner-focus",60,48,45,43,90,42,328,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/96.png,29.45454545454545,51.0,0,3,Gen I
97,Hypno,1.6,75.6,169.0,True,Psychic,"Insomnia,Forewarn,Inner-focus",85,73,70,73,115,67,483,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/97.png,44.47058823529411,76.0,0,3,Gen I
98,Krabby,0.4,6.5,65.0,True,Water,"Hyper-cutter,Shell-armor,Sheer-force",30,105,90,25,25,50,325,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/98.png,13.0,75.0,0,3,Gen I
99,Kingler,1.3,60.0,166.0,True,Water,"Hyper-cutter,Shell-armor,Sheer-force",55,130,115,50,50,75,475,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/99.png,42.857142857142854,100.0,0,3,Gen I
100,Voltorb,0.5,10.4,66.0,True,Electric,"Soundproof,Static,Aftermath",40,30,50,55,55,100,330,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/100.png,17.333333333333336,40.0,0,3,Gen I
101,Electrode,1.2,66.6,172.0,True,Electric,"Soundproof,Static,Aftermath",60,50,70,80,80,150,490,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/101.png,51.230769230769226,60.0,0,3,Gen I
102,Exeggcute,0.4,2.5,65.0,True,"Grass,Psychic","Chlorophyll,Harvest",60,40,80,60,45,40,325,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/102.png,5.0,60.0,1,2,Gen I
103,Exeggutor,2.0,120.0,186.0,True,"Grass,Psychic","Chlorophyll,Harvest",95,95,85,125,75,55,530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/103.png,57.14285714285714,91.66666666666667,1,2,Gen I
104,Cubone,0.4,6.5,64.0,True,Ground,"Rock-head,Lightning-rod,Battle-armor",50,50,95,40,50,35,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/104.png,13.0,65.0,0,3,Gen I
105,Marowak,1.0,45.0,149.0,True,Ground,"Rock-head,Lightning-rod,Battle-armor",60,80,110,50,80,45,425,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/105.png,40.90909090909091,83.33333333333333,0,3,Gen I
106,Hitmonlee,1.5,49.8,159.0,True,Fighting,"Limber,Reckless,Unburden",50,120,53,35,110,87,455,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/106.png,31.124999999999996,74.33333333333333,0,3,Gen I
107,Hitmonchan,1.4,50.2,159.0,True,Fighting,"Keen-eye,Iron-fist,Inner-focus",50,105,79,35,110,76,455,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/107.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/107.png,33.46666666666667,78.0,0,3,Gen I
108,Lickitung,1.2,65.5,77.0,True,Normal,"Own-tempo,Oblivious,Cloud-nine",90,55,75,60,75,30,385,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/108.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/108.png,50.38461538461538,73.33333333333333,0,3,Gen I
109,Koffing,0.6,1.0,68.0,True,Poison,"Levitate,Neutralizing-gas,Stench",40,65,95,60,45,35,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/109.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/109.png,1.4285714285714286,66.66666666666667,0,3,Gen I
110,Weezing,1.2,9.5,172.0,True,Poison,"Levitate,Neutralizing-gas,Stench",65,90,120,85,70,60,490,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/110.png,7.3076923076923075,91.66666666666667,0,3,Gen I
111,Rhyhorn,1.0,115.0,69.0,True,"Ground,Rock","Lightning-rod,Rock-head,Reckless",80,85,95,30,30,25,345,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/111.png,104.54545454545453,86.66666666666667,1,3,Gen I
112,Rhydon,1.9,120.0,170.0,True,"Ground,Rock","Lightning-rod,Rock-head,Reckless",105,130,120,45,45,40,485,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/112.png,60.0,118.33333333333333,1,3,Gen I
113,Chansey,1.1,34.6,395.0,True,Normal,"Natural-cure,Serene-grace,Healer",250,5,5,35,105,50,450,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/113.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/113.png,28.83333333333333,86.66666666666667,0,3,Gen I
114,Tangela,1.0,35.0,87.0,True,Grass,"Chlorophyll,Leaf-guard,Regenerator",65,55,115,100,40,60,435,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/114.png,31.818181818181817,78.33333333333333,0,3,Gen I
115,Kangaskhan,2.2,80.0,172.0,True,Normal,"Early-bird,Scrappy,Inner-focus",105,95,80,40,80,90,490,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/115.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/115.png,34.78260869565217,93.33333333333333,0,3,Gen I
116,Horsea,0.4,8.0,59.0,True,Water,"Swift-swim,Sniper,Damp",30,40,70,70,25,60,295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/116.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/116.png,16.0,46.666666666666664,0,3,Gen I
117,Seadra,1.2,25.0,154.0,True,Water,"Poison-point,Sniper,Damp",55,65,95,95,45,85,440,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/117.png,19.23076923076923,71.66666666666667,0,3,Gen I
118,Goldeen,0.6,15.0,64.0,True,Water,"Swift-swim,Water-veil,Lightning-rod",45,67,60,35,50,63,320,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/118.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/118.png,21.42857142857143,57.333333333333336,0,3,Gen I
119,Seaking,1.3,39.0,158.0,True,Water,"Swift-swim,Water-veil,Lightning-rod",80,92,65,65,80,68,450,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/119.png,27.857142857142854,79.0,0,3,Gen I
120,Staryu,0.8,34.5,68.0,True,Water,"Illuminate,Natural-cure,Analytic",30,45,55,70,55,85,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/120.png,38.333333333333336,43.333333333333336,0,3,Gen I
121,Starmie,1.1,80.0,182.0,True,"Water,Psychic","Illuminate,Natural-cure,Analytic",60,75,85,100,85,115,520,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/121.png,66.66666666666666,73.33333333333333,1,3,Gen I
122,Mr-mime,1.3,54.5,161.0,True,"Psychic,Fairy","Soundproof,Filter,Technician",40,45,65,100,120,90,460,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/122.png,38.92857142857142,50.0,1,3,Gen I
123,Scyther,1.5,56.0,100.0,True,"Bug,Flying","Swarm,Technician,Steadfast",70,110,80,55,80,105,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/123.png,35.0,86.66666666666667,1,3,Gen I
124,Jynx,1.4,40.6,159.0,True,"Ice,Psychic","Oblivious,Forewarn,Dry-skin",65,50,35,115,95,95,455,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/124.png,27.066666666666666,50.0,1,3,Gen I
125,Electabuzz,1.1,30.0,172.0,True,Electric,"Static,Vital-spirit",65,83,57,95,85,105,490,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/125.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/125.png,24.999999999999996,68.33333333333333,0,2,Gen I
126,Magmar,1.3,44.5,173.0,True,Fire,"Flame-body,Vital-spirit",65,95,57,100,85,93,495,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/126.png,31.78571428571428,72.33333333333333,0,2,Gen I
127,Pinsir,1.5,55.0,175.0,True,Bug,"Hyper-cutter,Mold-breaker,Moxie",65,125,100,55,70,85,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/127.png,34.375,96.66666666666667,0,3,Gen I
128,Tauros,1.4,88.4,172.0,True,Normal,"Intimidate,Anger-point,Sheer-force",75,100,95,40,70,110,490,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/128.png,58.93333333333334,90.0,0,3,Gen I
129,Magikarp,0.9,10.0,40.0,True,Water,"Swift-swim,Rattled",20,10,55,15,20,80,200,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/129.png,10.0,28.333333333333332,0,2,Gen I
130,Gyarados,6.5,235.0,189.0,True,"Water,Flying","Intimidate,Moxie",95,125,79,60,100,81,540,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/130.png,35.60606060606061,99.66666666666667,1,2,Gen I
131,Lapras,2.5,220.0,187.0,True,"Water,Ice","Water-absorb,Shell-armor,Hydration",130,85,80,85,95,60,535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/131.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/131.png,84.61538461538461,98.33333333333333,1,3,Gen I
132,Ditto,0.3,4.0,101.0,True,Normal,"Limber,Imposter",48,48,48,48,48,48,288,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/132.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/132.png,10.0,48.0,0,2,Gen I
133,Eevee,0.3,6.5,65.0,True,Normal,"Run-away,Adaptability,Anticipation",55,55,50,45,65,55,325,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/133.png,16.25,53.333333333333336,0,3,Gen I
134,Vaporeon,1.0,29.0,184.0,True,Water,"Water-absorb,Hydration",130,65,60,110,95,65,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/134.png,26.36363636363636,85.0,0,2,Gen I
135,Jolteon,0.8,24.5,184.0,True,Electric,"Volt-absorb,Quick-feet",65,65,60,110,95,130,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/135.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/135.png,27.22222222222222,63.333333333333336,0,2,Gen I
136,Flareon,0.9,25.0,184.0,True,Fire,"Flash-fire,Guts",65,130,60,95,110,65,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/136.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/136.png,25.0,85.0,0,2,Gen I
137,Porygon,0.8,36.5,79.0,True,Normal,"Trace,Download,Analytic",65,60,70,85,75,40,395,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/137.png,40.55555555555556,65.0,0,3,Gen I
138,Omanyte,0.4,7.5,71.0,True,"Rock,Water","Swift-swim,Shell-armor,Weak-armor",35,40,100,90,55,35,355,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/138.png,15.0,58.333333333333336,1,3,Gen I
139,Omastar,1.0,35.0,173.0,True,"Rock,Water","Swift-swim,Shell-armor,Weak-armor",70,60,125,115,70,55,495,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/139.png,31.818181818181817,85.0,1,3,Gen I
140,Kabuto,0.5,11.5,71.0,True,"Rock,Water","Swift-swim,Battle-armor,Weak-armor",30,80,90,55,45,55,355,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/140.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/140.png,19.166666666666668,66.66666666666667,1,3,Gen I
141,Kabutops,1.3,40.5,173.0,True,"Rock,Water","Swift-swim,Battle-armor,Weak-armor",60,115,105,65,70,80,495,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/141.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/141.png,28.928571428571427,93.33333333333333,1,3,Gen I
142,Aerodactyl,1.8,59.0,180.0,True,"Rock,Flying","Rock-head,Pressure,Unnerve",80,105,65,60,75,130,515,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/142.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/142.png,31.052631578947366,83.33333333333333,1,3,Gen I
143,Snorlax,2.1,460.0,189.0,True,Normal,"Immunity,Thick-fat,Gluttony",160,110,65,65,110,30,540,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/143.png,209.09090909090907,111.66666666666667,0,3,Gen I
